Auditing all 48 Boolean classes and the six starting functions
Level 1: 48 distinct classes cover all 2^26 affine cosets; six selected
Level 2 seed 1: 20 orbit extensions, 9 pass capacity (0.42s)
Level 2 seed 2: 111 orbit extensions, 99 pass capacity (0.45s)
Level 2 seed 3: 179 orbit extensions, 175 pass capacity (0.44s)
Level 2 seed 4: 197 orbit extensions, 184 pass capacity (0.44s)
Level 2 seed 5: 2073 orbit extensions, 2047 pass capacity (0.41s)
Level 2 seed 6: 1048 orbit extensions, 1023 pass capacity (0.45s)
Classifying 3537 level-2 maps
Level 2: 1782 CCZ classes
Level 3 parent 980/1782: 2698 candidates, 750 capacity, 0 extendable (0.53s)
Level 3 parent 981/1782: 2571 candidates, 759 capacity, 0 extendable (0.60s)
Level 3 parent 982/1782: 696 candidates, 320 capacity, 0 extendable (0.52s)
Level 3 parent 983/1782: 2582 candidates, 696 capacity, 0 extendable (0.60s)
Level 3 parent 984/1782: 588 candidates, 198 capacity, 0 extendable (0.47s)
Level 3 parent 985/1782: 2591 candidates, 486 capacity, 0 extendable (0.65s)
Level 3 parent 986/1782: 2220 candidates, 351 capacity, 0 extendable (0.53s)
Level 3 parent 987/1782: 2539 candidates, 884 capacity, 0 extendable (0.39s)
Level 3 parent 988/1782: 2704 candidates, 1018 capacity, 0 extendable (0.31s)
Level 3 parent 989/1782: 674 candidates, 236 capacity, 0 extendable (0.22s)
Level 3 parent 990/1782: 729 candidates, 398 capacity, 0 extendable (0.30s)
Level 3 parent 991/1782: 577 candidates, 278 capacity, 0 extendable (0.22s)
Level 3 parent 992/1782: 2460 candidates, 726 capacity, 0 extendable (0.27s)
Level 3 parent 993/1782: 2498 candidates, 900 capacity, 0 extendable (0.50s)
Level 3 parent 994/1782: 2285 candidates, 592 capacity, 0 extendable (0.22s)
Level 3 parent 995/1782: 2334 candidates, 316 capacity, 0 extendable (0.22s)
Level 3 parent 996/1782: 2298 candidates, 712 capacity, 0 extendable (0.32s)
Level 3 parent 997/1782: 2529 candidates, 727 capacity, 0 extendable (0.33s)
Level 3 parent 998/1782: 2664 candidates, 954 capacity, 0 extendable (0.35s)
Level 3 parent 999/1782: 553 candidates, 265 capacity, 0 extendable (0.23s)
Level 3 parent 1000/1782: 2351 candidates, 953 capacity, 0 extendable (0.27s)
Level 3 parent 1001/1782: 2223 candidates, 283 capacity, 0 extendable (0.22s)
Level 3 parent 1002/1782: 608 candidates, 256 capacity, 0 extendable (0.22s)
Level 3 parent 1003/1782: 2281 candidates, 579 capacity, 0 extendable (0.28s)
Level 3 parent 1004/1782: 2719 candidates, 1056 capacity, 0 extendable (0.29s)
Level 3 parent 1005/1782: 2688 candidates, 937 capacity, 0 extendable (0.87s)
Level 3 parent 1006/1782: 2763 candidates, 1047 capacity, 0 extendable (0.85s)
Level 3 parent 1007/1782: 2352 candidates, 278 capacity, 0 extendable (0.49s)
Level 3 parent 1008/1782: 2231 candidates, 734 capacity, 0 extendable (0.39s)
Level 3 parent 1009/1782: 2578 candidates, 777 capacity, 0 extendable (0.28s)
Level 3 parent 1010/1782: 663 candidates, 273 capacity, 0 extendable (0.23s)
Level 3 parent 1011/1782: 2389 candidates, 972 capacity, 0 extendable (0.36s)
Level 3 parent 1012/1782: 2595 candidates, 801 capacity, 0 extendable (0.29s)
Level 3 parent 1013/1782: 2741 candidates, 755 capacity, 0 extendable (0.41s)
Level 3 parent 1014/1782: 2758 candidates, 991 capacity, 0 extendable (0.32s)
Level 3 parent 1015/1782: 2494 candidates, 596 capacity, 0 extendable (0.27s)
Level 3 parent 1016/1782: 2427 candidates, 846 capacity, 0 extendable (0.33s)
Level 3 parent 1017/1782: 2493 candidates, 930 capacity, 0 extendable (0.37s)
Level 3 parent 1018/1782: 573 candidates, 295 capacity, 0 extendable (0.24s)
Level 3 parent 1019/1782: 2682 candidates, 863 capacity, 0 extendable (0.34s)
Level 3 parent 1020/1782: 2620 candidates, 763 capacity, 0 extendable (0.34s)
Level 3 parent 1021/1782: 720 candidates, 448 capacity, 0 extendable (0.28s)
Level 3 parent 1022/1782: 2519 candidates, 787 capacity, 0 extendable (0.41s)
Level 3 parent 1023/1782: 654 candidates, 362 capacity, 0 extendable (0.22s)
Level 3 parent 1024/1782: 2450 candidates, 772 capacity, 0 extendable (0.33s)
Level 3 parent 1025/1782: 2633 candidates, 1137 capacity, 0 extendable (0.28s)
Level 3 parent 1026/1782: 2494 candidates, 398 capacity, 0 extendable (0.27s)
Level 3 parent 1027/1782: 631 candidates, 221 capacity, 0 extendable (0.24s)
Level 3 parent 1028/1782: 2449 candidates, 614 capacity, 0 extendable (0.34s)
Level 3 parent 1029/1782: 2393 candidates, 770 capacity, 0 extendable (0.28s)
Level 3 parent 1030/1782: 2623 candidates, 717 capacity, 0 extendable (0.55s)
Level 3 parent 1031/1782: 2611 candidates, 310 capacity, 0 extendable (0.22s)
Level 3 parent 1032/1782: 2518 candidates, 1047 capacity, 0 extendable (0.27s)
Level 3 parent 1033/1782: 690 candidates, 372 capacity, 0 extendable (0.23s)
Level 3 parent 1034/1782: 2552 candidates, 837 capacity, 0 extendable (0.29s)
Level 3 parent 1035/1782: 2645 candidates, 855 capacity, 0 extendable (0.28s)
Level 3 parent 1036/1782: 635 candidates, 311 capacity, 0 extendable (0.25s)
Level 3 parent 1037/1782: 2477 candidates, 818 capacity, 0 extendable (0.28s)
Level 3 parent 1038/1782: 2401 candidates, 873 capacity, 0 extendable (0.32s)
Level 3 parent 1039/1782: 2347 candidates, 760 capacity, 0 extendable (0.28s)
Level 3 parent 1040/1782: 2819 candidates, 863 capacity, 0 extendable (0.25s)
Level 3 parent 1041/1782: 2561 candidates, 806 capacity, 0 extendable (0.32s)
Level 3 parent 1042/1782: 2261 candidates, 705 capacity, 0 extendable (0.27s)
Level 3 parent 1043/1782: 658 candidates, 400 capacity, 0 extendable (0.23s)
Level 3 parent 1044/1782: 2631 candidates, 549 capacity, 0 extendable (0.28s)
Level 3 parent 1045/1782: 2395 candidates, 726 capacity, 0 extendable (0.28s)
Level 3 parent 1046/1782: 2475 candidates, 1124 capacity, 0 extendable (0.36s)
Level 3 parent 1047/1782: 2517 candidates, 675 capacity, 0 extendable (0.28s)
Level 3 parent 1048/1782: 2640 candidates, 554 capacity, 0 extendable (0.60s)
Level 3 parent 1049/1782: 2443 candidates, 804 capacity, 0 extendable (0.37s)
Level 3 parent 1050/1782: 672 candidates, 314 capacity, 0 extendable (0.28s)
Level 3 parent 1051/1782: 2318 candidates, 687 capacity, 0 extendable (0.38s)
Level 3 parent 1052/1782: 2498 candidates, 788 capacity, 0 extendable (0.36s)
Level 3 parent 1053/1782: 557 candidates, 106 capacity, 0 extendable (0.23s)
Level 3 parent 1054/1782: 687 candidates, 332 capacity, 0 extendable (0.33s)
Level 3 parent 1055/1782: 2395 candidates, 749 capacity, 0 extendable (0.29s)
Level 3 parent 1056/1782: 2190 candidates, 296 capacity, 0 extendable (0.28s)
Level 3 parent 1057/1782: 2697 candidates, 645 capacity, 0 extendable (0.29s)
Level 3 parent 1058/1782: 2654 candidates, 992 capacity, 0 extendable (0.40s)
Level 3 parent 1059/1782: 686 candidates, 265 capacity, 0 extendable (0.29s)
Level 3 parent 1060/1782: 2398 candidates, 311 capacity, 0 extendable (0.26s)
Level 3 parent 1061/1782: 2710 candidates, 777 capacity, 0 extendable (0.39s)
Level 3 parent 1062/1782: 694 candidates, 362 capacity, 0 extendable (0.27s)
Level 3 parent 1063/1782: 2590 candidates, 747 capacity, 0 extendable (0.33s)
Level 3 parent 1064/1782: 2671 candidates, 1232 capacity, 0 extendable (0.42s)
Level 3 parent 1065/1782: 2681 candidates, 736 capacity, 0 extendable (0.34s)
Level 3 parent 1066/1782: 2330 candidates, 832 capacity, 0 extendable (0.42s)
Level 3 parent 1067/1782: 635 candidates, 236 capacity, 0 extendable (0.29s)
Level 3 parent 1068/1782: 674 candidates, 331 capacity, 0 extendable (0.32s)
Level 3 parent 1069/1782: 2258 candidates, 465 capacity, 0 extendable (0.31s)
Level 3 parent 1070/1782: 768 candidates, 316 capacity, 0 extendable (0.24s)
Level 3 parent 1071/1782: 2582 candidates, 868 capacity, 0 extendable (0.31s)
Level 3 parent 1072/1782: 663 candidates, 292 capacity, 0 extendable (0.27s)
Level 3 parent 1073/1782: 2517 candidates, 1097 capacity, 0 extendable (0.33s)
Level 3 parent 1074/1782: 2727 candidates, 780 capacity, 0 extendable (0.38s)
Level 3 parent 1075/1782: 2528 candidates, 926 capacity, 0 extendable (0.38s)
Level 3 parent 1076/1782: 716 candidates, 295 capacity, 0 extendable (0.29s)
Level 3 parent 1077/1782: 742 candidates, 339 capacity, 0 extendable (0.26s)
Level 3 parent 1078/1782: 2592 candidates, 461 capacity, 0 extendable (0.29s)
Level 3 parent 1079/1782: 692 candidates, 200 capacity, 0 extendable (0.25s)
Level 3 parent 1080/1782: 768 candidates, 376 capacity, 0 extendable (0.28s)
Level 3 parent 1081/1782: 2755 candidates, 903 capacity, 0 extendable (0.39s)
Level 3 parent 1082/1782: 650 candidates, 338 capacity, 0 extendable (0.30s)
Level 3 parent 1083/1782: 2535 candidates, 703 capacity, 0 extendable (0.36s)
Level 3 parent 1084/1782: 2389 candidates, 573 capacity, 0 extendable (0.34s)
Level 3 parent 1085/1782: 588 candidates, 295 capacity, 0 extendable (0.30s)
Level 3 parent 1086/1782: 2296 candidates, 521 capacity, 0 extendable (0.25s)
Level 3 parent 1087/1782: 2172 candidates, 436 capacity, 0 extendable (0.29s)
Level 3 parent 1088/1782: 664 candidates, 328 capacity, 0 extendable (0.29s)
Level 3 parent 1089/1782: 2373 candidates, 896 capacity, 0 extendable (0.29s)
Level 3 parent 1090/1782: 2411 candidates, 629 capacity, 0 extendable (0.36s)
Level 3 parent 1091/1782: 2073 candidates, 390 capacity, 0 extendable (0.25s)
Level 3 parent 1092/1782: 2317 candidates, 326 capacity, 0 extendable (0.25s)
Level 3 parent 1093/1782: 577 candidates, 144 capacity, 0 extendable (0.22s)
Level 3 parent 1094/1782: 2481 candidates, 671 capacity, 0 extendable (0.28s)
Level 3 parent 1095/1782: 2529 candidates, 475 capacity, 0 extendable (0.36s)
Level 3 parent 1096/1782: 2473 candidates, 1011 capacity, 0 extendable (0.38s)
Level 3 parent 1097/1782: 573 candidates, 145 capacity, 0 extendable (0.25s)
Level 3 parent 1098/1782: 565 candidates, 189 capacity, 0 extendable (0.25s)
Level 3 parent 1099/1782: 2391 candidates, 693 capacity, 0 extendable (0.41s)
Level 3 parent 1100/1782: 541 candidates, 266 capacity, 0 extendable (0.28s)
Level 3 parent 1101/1782: 631 candidates, 328 capacity, 0 extendable (0.27s)
Level 3 parent 1102/1782: 2453 candidates, 519 capacity, 0 extendable (0.33s)
Level 3 parent 1103/1782: 2502 candidates, 381 capacity, 0 extendable (0.29s)
Level 3 parent 1104/1782: 2400 candidates, 637 capacity, 0 extendable (0.48s)
Level 3 parent 1105/1782: 2255 candidates, 708 capacity, 0 extendable (0.65s)
Level 3 parent 1106/1782: 612 candidates, 185 capacity, 0 extendable (0.24s)
Level 3 parent 1107/1782: 2438 candidates, 383 capacity, 0 extendable (0.27s)
Level 3 parent 1108/1782: 2538 candidates, 932 capacity, 0 extendable (0.38s)
Level 3 parent 1109/1782: 584 candidates, 264 capacity, 0 extendable (0.24s)
Level 3 parent 1110/1782: 548 candidates, 214 capacity, 0 extendable (0.23s)
Level 3 parent 1111/1782: 2594 candidates, 559 capacity, 0 extendable (0.29s)
Level 3 parent 1112/1782: 558 candidates, 294 capacity, 0 extendable (0.28s)
Level 3 parent 1113/1782: 655 candidates, 289 capacity, 0 extendable (0.28s)
Level 3 parent 1114/1782: 2464 candidates, 1118 capacity, 0 extendable (0.57s)
Level 3 parent 1115/1782: 2489 candidates, 370 capacity, 0 extendable (0.25s)
Level 3 parent 1116/1782: 2607 candidates, 983 capacity, 0 extendable (0.49s)
Level 3 parent 1117/1782: 638 candidates, 301 capacity, 0 extendable (0.30s)
Level 3 parent 1118/1782: 718 candidates, 333 capacity, 0 extendable (0.27s)
Level 3 parent 1119/1782: 510 candidates, 134 capacity, 0 extendable (0.45s)
Level 3 parent 1120/1782: 2396 candidates, 507 capacity, 0 extendable (0.26s)
Level 3 parent 1121/1782: 567 candidates, 218 capacity, 0 extendable (0.27s)
Level 3 parent 1122/1782: 599 candidates, 124 capacity, 0 extendable (0.24s)
Level 3 parent 1123/1782: 641 candidates, 294 capacity, 0 extendable (0.30s)
Level 3 parent 1124/1782: 618 candidates, 139 capacity, 0 extendable (0.24s)
Level 3 parent 1125/1782: 2386 candidates, 140 capacity, 0 extendable (0.25s)
Level 3 parent 1126/1782: 2392 candidates, 294 capacity, 0 extendable (0.25s)
Level 3 parent 1127/1782: 2741 candidates, 764 capacity, 0 extendable (0.41s)
Level 3 parent 1128/1782: 682 candidates, 312 capacity, 0 extendable (0.32s)
Level 3 parent 1129/1782: 654 candidates, 278 capacity, 0 extendable (0.31s)
Level 3 parent 1130/1782: 514 candidates, 223 capacity, 0 extendable (0.27s)
Level 3 parent 1131/1782: 625 candidates, 325 capacity, 0 extendable (0.35s)
Level 3 parent 1132/1782: 2253 candidates, 683 capacity, 0 extendable (0.46s)
Level 3 parent 1133/1782: 2331 candidates, 413 capacity, 0 extendable (0.33s)
Level 3 parent 1134/1782: 2652 candidates, 532 capacity, 0 extendable (0.29s)
Level 3 parent 1135/1782: 2405 candidates, 562 capacity, 0 extendable (0.34s)
Level 3 parent 1136/1782: 2417 candidates, 892 capacity, 0 extendable (0.44s)
Level 3 parent 1137/1782: 2813 candidates, 1151 capacity, 0 extendable (0.42s)
Level 3 parent 1138/1782: 692 candidates, 380 capacity, 0 extendable (0.28s)
Level 3 parent 1139/1782: 2433 candidates, 1134 capacity, 0 extendable (0.56s)
Level 3 parent 1140/1782: 2337 candidates, 898 capacity, 0 extendable (0.48s)
Level 3 parent 1141/1782: 713 candidates, 445 capacity, 0 extendable (0.29s)
Level 3 parent 1142/1782: 2461 candidates, 730 capacity, 0 extendable (0.32s)
Level 3 parent 1143/1782: 706 candidates, 385 capacity, 0 extendable (0.29s)
Level 3 parent 1144/1782: 654 candidates, 231 capacity, 0 extendable (0.29s)
Level 3 parent 1145/1782: 2451 candidates, 551 capacity, 0 extendable (0.29s)
Level 3 parent 1146/1782: 2221 candidates, 330 capacity, 0 extendable (0.29s)
Level 3 parent 1147/1782: 602 candidates, 207 capacity, 0 extendable (0.24s)
Level 3 parent 1148/1782: 541 candidates, 202 capacity, 0 extendable (0.24s)
Level 3 parent 1149/1782: 2581 candidates, 669 capacity, 0 extendable (0.32s)
Level 3 parent 1150/1782: 2146 candidates, 240 capacity, 0 extendable (0.23s)
Level 3 parent 1151/1782: 664 candidates, 164 capacity, 0 extendable (0.23s)
Level 3 parent 1152/1782: 2319 candidates, 451 capacity, 0 extendable (0.34s)
Level 3 parent 1153/1782: 2488 candidates, 432 capacity, 0 extendable (0.27s)
Level 3 parent 1154/1782: 2624 candidates, 670 capacity, 0 extendable (0.34s)
Level 3 parent 1155/1782: 2588 candidates, 771 capacity, 0 extendable (0.27s)
Level 3 parent 1156/1782: 2360 candidates, 473 capacity, 0 extendable (0.27s)
Level 3 parent 1157/1782: 2389 candidates, 485 capacity, 0 extendable (0.27s)
Level 3 parent 1158/1782: 2713 candidates, 655 capacity, 0 extendable (0.32s)
Level 3 parent 1159/1782: 688 candidates, 146 capacity, 0 extendable (0.23s)
Level 3 parent 1160/1782: 640 candidates, 179 capacity, 0 extendable (0.36s)
Level 3 parent 1161/1782: 693 candidates, 345 capacity, 0 extendable (0.31s)
Level 3 parent 1162/1782: 2458 candidates, 614 capacity, 0 extendable (0.30s)
Level 3 parent 1163/1782: 2748 candidates, 1033 capacity, 0 extendable (0.31s)
Level 3 parent 1164/1782: 2646 candidates, 640 capacity, 0 extendable (0.29s)
Level 3 parent 1165/1782: 623 candidates, 267 capacity, 0 extendable (0.24s)
Level 3 parent 1166/1782: 707 candidates, 391 capacity, 0 extendable (0.30s)
Level 3 parent 1167/1782: 681 candidates, 299 capacity, 0 extendable (0.32s)
Level 3 parent 1168/1782: 2251 candidates, 525 capacity, 0 extendable (0.32s)
Level 3 parent 1169/1782: 615 candidates, 269 capacity, 0 extendable (0.28s)
Level 3 parent 1170/1782: 2288 candidates, 725 capacity, 0 extendable (0.38s)
Level 3 parent 1171/1782: 2173 candidates, 329 capacity, 0 extendable (0.36s)
Level 3 parent 1172/1782: 758 candidates, 258 capacity, 0 extendable (0.29s)
Level 3 parent 1173/1782: 2872 candidates, 917 capacity, 0 extendable (0.38s)
Level 3 parent 1174/1782: 628 candidates, 321 capacity, 0 extendable (0.38s)
Level 3 parent 1175/1782: 2510 candidates, 1005 capacity, 0 extendable (0.30s)
Level 3 parent 1176/1782: 579 candidates, 270 capacity, 0 extendable (0.27s)
Level 3 parent 1177/1782: 609 candidates, 216 capacity, 0 extendable (0.28s)
Level 3 parent 1178/1782: 2335 candidates, 1068 capacity, 0 extendable (0.42s)
Level 3 parent 1179/1782: 2252 candidates, 379 capacity, 0 extendable (0.36s)
Level 3 parent 1180/1782: 701 candidates, 273 capacity, 0 extendable (0.26s)
Level 3 parent 1181/1782: 2271 candidates, 487 capacity, 0 extendable (0.38s)
Level 3 parent 1182/1782: 2468 candidates, 550 capacity, 0 extendable (0.36s)
Level 3 parent 1183/1782: 2417 candidates, 587 capacity, 0 extendable (0.27s)
Level 3 parent 1184/1782: 2606 candidates, 500 capacity, 0 extendable (0.25s)
Level 3 parent 1185/1782: 594 candidates, 190 capacity, 0 extendable (0.22s)
Level 3 parent 1186/1782: 2436 candidates, 477 capacity, 0 extendable (0.28s)
Level 3 parent 1187/1782: 2446 candidates, 255 capacity, 0 extendable (0.26s)
Level 3 parent 1188/1782: 679 candidates, 149 capacity, 0 extendable (0.23s)
Level 3 parent 1189/1782: 2616 candidates, 946 capacity, 0 extendable (0.30s)
Level 3 parent 1190/1782: 2341 candidates, 447 capacity, 0 extendable (0.25s)
Level 3 parent 1191/1782: 2417 candidates, 509 capacity, 0 extendable (0.31s)
Level 3 parent 1192/1782: 653 candidates, 193 capacity, 0 extendable (0.23s)
Level 3 parent 1193/1782: 2629 candidates, 617 capacity, 0 extendable (0.27s)
Level 3 parent 1194/1782: 2281 candidates, 438 capacity, 0 extendable (0.25s)
Level 3 parent 1195/1782: 576 candidates, 274 capacity, 0 extendable (0.23s)
Level 3 parent 1196/1782: 2555 candidates, 483 capacity, 0 extendable (0.27s)
Level 3 parent 1197/1782: 2414 candidates, 804 capacity, 0 extendable (0.31s)
Level 3 parent 1198/1782: 695 candidates, 275 capacity, 0 extendable (0.25s)
Level 3 parent 1199/1782: 2616 candidates, 1007 capacity, 0 extendable (0.52s)
Level 3 parent 1200/1782: 2518 candidates, 615 capacity, 0 extendable (0.27s)
Level 3 parent 1201/1782: 667 candidates, 291 capacity, 0 extendable (0.28s)
Level 3 parent 1202/1782: 580 candidates, 250 capacity, 0 extendable (0.24s)
Level 3 parent 1203/1782: 2393 candidates, 261 capacity, 0 extendable (0.27s)
Level 3 parent 1204/1782: 682 candidates, 340 capacity, 0 extendable (0.31s)
Level 3 parent 1205/1782: 2362 candidates, 704 capacity, 0 extendable (0.30s)
Level 3 parent 1206/1782: 2413 candidates, 269 capacity, 0 extendable (0.25s)
Level 3 parent 1207/1782: 730 candidates, 239 capacity, 0 extendable (0.24s)
Level 3 parent 1208/1782: 700 candidates, 368 capacity, 0 extendable (0.26s)
Level 3 parent 1209/1782: 2680 candidates, 489 capacity, 0 extendable (0.28s)
Level 3 parent 1210/1782: 2498 candidates, 1112 capacity, 0 extendable (0.34s)
Level 3 parent 1211/1782: 2474 candidates, 541 capacity, 0 extendable (0.25s)
Level 3 parent 1212/1782: 698 candidates, 269 capacity, 0 extendable (0.26s)
Level 3 parent 1213/1782: 682 candidates, 314 capacity, 0 extendable (0.29s)
Level 3 parent 1214/1782: 2586 candidates, 725 capacity, 0 extendable (0.27s)
Level 3 parent 1215/1782: 662 candidates, 289 capacity, 0 extendable (0.24s)
Level 3 parent 1216/1782: 653 candidates, 301 capacity, 0 extendable (0.23s)
Level 3 parent 1217/1782: 2770 candidates, 764 capacity, 0 extendable (0.30s)
Level 3 parent 1218/1782: 2618 candidates, 938 capacity, 0 extendable (0.40s)
Level 3 parent 1219/1782: 581 candidates, 204 capacity, 0 extendable (0.31s)
Level 3 parent 1220/1782: 2483 candidates, 673 capacity, 0 extendable (0.42s)
Level 3 parent 1221/1782: 628 candidates, 176 capacity, 0 extendable (0.31s)
Level 3 parent 1222/1782: 493 candidates, 182 capacity, 0 extendable (0.26s)
Level 3 parent 1223/1782: 2296 candidates, 336 capacity, 0 extendable (0.34s)
Level 3 parent 1224/1782: 665 candidates, 263 capacity, 0 extendable (0.23s)
Level 3 parent 1225/1782: 2481 candidates, 593 capacity, 0 extendable (0.35s)
Level 3 parent 1226/1782: 2136 candidates, 147 capacity, 0 extendable (0.23s)
Level 3 parent 1227/1782: 580 candidates, 193 capacity, 0 extendable (0.23s)
Level 3 parent 1228/1782: 687 candidates, 239 capacity, 0 extendable (0.24s)
Level 3 parent 1229/1782: 2679 candidates, 545 capacity, 0 extendable (0.30s)
Level 3 parent 1230/1782: 2503 candidates, 586 capacity, 0 extendable (0.26s)
Level 3 parent 1231/1782: 2430 candidates, 635 capacity, 0 extendable (0.32s)
Level 3 parent 1232/1782: 682 candidates, 281 capacity, 0 extendable (0.27s)
Level 3 parent 1233/1782: 2439 candidates, 956 capacity, 0 extendable (0.44s)
Level 3 parent 1234/1782: 591 candidates, 219 capacity, 0 extendable (0.29s)
Level 3 parent 1235/1782: 2463 candidates, 479 capacity, 0 extendable (0.34s)
Level 3 parent 1236/1782: 703 candidates, 334 capacity, 0 extendable (0.26s)
Level 3 parent 1237/1782: 2482 candidates, 559 capacity, 0 extendable (0.30s)
Level 3 parent 1238/1782: 694 candidates, 394 capacity, 0 extendable (0.32s)
Level 3 parent 1239/1782: 2285 candidates, 448 capacity, 0 extendable (0.32s)
Level 3 parent 1240/1782: 622 candidates, 287 capacity, 0 extendable (0.24s)
Level 3 parent 1241/1782: 2563 candidates, 491 capacity, 0 extendable (0.26s)
Level 3 parent 1242/1782: 2593 candidates, 745 capacity, 0 extendable (0.34s)
Level 3 parent 1243/1782: 2403 candidates, 656 capacity, 0 extendable (0.31s)
Level 3 parent 1244/1782: 724 candidates, 270 capacity, 0 extendable (0.26s)
Level 3 parent 1245/1782: 2585 candidates, 633 capacity, 0 extendable (0.30s)
Level 3 parent 1246/1782: 624 candidates, 194 capacity, 0 extendable (0.22s)
Level 3 parent 1247/1782: 2381 candidates, 321 capacity, 0 extendable (0.23s)
Level 3 parent 1248/1782: 568 candidates, 129 capacity, 0 extendable (0.22s)
Level 3 parent 1249/1782: 552 candidates, 123 capacity, 0 extendable (0.23s)
Level 3 parent 1250/1782: 2247 candidates, 242 capacity, 0 extendable (0.26s)
Level 3 parent 1251/1782: 747 candidates, 329 capacity, 0 extendable (0.25s)
Level 3 parent 1252/1782: 655 candidates, 268 capacity, 0 extendable (0.28s)
Level 3 parent 1253/1782: 2384 candidates, 279 capacity, 0 extendable (0.25s)
Level 3 parent 1254/1782: 2431 candidates, 310 capacity, 0 extendable (0.27s)
Level 3 parent 1255/1782: 620 candidates, 240 capacity, 0 extendable (0.24s)
Level 3 parent 1256/1782: 2569 candidates, 933 capacity, 0 extendable (0.43s)
Level 3 parent 1257/1782: 2547 candidates, 867 capacity, 0 extendable (0.29s)
Level 3 parent 1258/1782: 2466 candidates, 418 capacity, 0 extendable (0.27s)
Level 3 parent 1259/1782: 2346 candidates, 356 capacity, 0 extendable (0.25s)
Level 3 parent 1260/1782: 2472 candidates, 452 capacity, 0 extendable (0.30s)
Level 3 parent 1261/1782: 2676 candidates, 1146 capacity, 0 extendable (0.38s)
Level 3 parent 1262/1782: 2442 candidates, 572 capacity, 0 extendable (0.31s)
Level 3 parent 1263/1782: 668 candidates, 336 capacity, 0 extendable (0.26s)
Level 3 parent 1264/1782: 2348 candidates, 246 capacity, 0 extendable (0.25s)
Level 3 parent 1265/1782: 2469 candidates, 609 capacity, 0 extendable (0.31s)
Level 3 parent 1266/1782: 611 candidates, 199 capacity, 0 extendable (0.24s)
Level 3 parent 1267/1782: 2522 candidates, 255 capacity, 0 extendable (0.26s)
Level 3 parent 1268/1782: 2311 candidates, 311 capacity, 0 extendable (0.28s)
Level 3 parent 1269/1782: 2446 candidates, 563 capacity, 0 extendable (0.47s)
Level 3 parent 1270/1782: 731 candidates, 353 capacity, 0 extendable (0.31s)
Level 3 parent 1271/1782: 628 candidates, 256 capacity, 0 extendable (0.25s)
Level 3 parent 1272/1782: 2402 candidates, 371 capacity, 0 extendable (0.25s)
Level 3 parent 1273/1782: 2785 candidates, 1285 capacity, 0 extendable (0.56s)
Level 3 parent 1274/1782: 703 candidates, 304 capacity, 0 extendable (0.24s)
Level 3 parent 1275/1782: 618 candidates, 221 capacity, 0 extendable (0.23s)
Level 3 parent 1276/1782: 2462 candidates, 577 capacity, 0 extendable (0.26s)
Level 3 parent 1277/1782: 2578 candidates, 618 capacity, 0 extendable (0.30s)
Level 3 parent 1278/1782: 2433 candidates, 889 capacity, 0 extendable (0.29s)
Level 3 parent 1279/1782: 2610 candidates, 627 capacity, 0 extendable (0.32s)
Level 3 parent 1280/1782: 2722 candidates, 964 capacity, 0 extendable (0.38s)
Level 3 parent 1281/1782: 2479 candidates, 865 capacity, 0 extendable (0.37s)
Level 3 parent 1282/1782: 2255 candidates, 295 capacity, 0 extendable (0.27s)
Level 3 parent 1283/1782: 661 candidates, 156 capacity, 0 extendable (0.24s)
Level 3 parent 1284/1782: 2407 candidates, 243 capacity, 0 extendable (0.24s)
Level 3 parent 1285/1782: 2304 candidates, 423 capacity, 0 extendable (0.26s)
Level 3 parent 1286/1782: 671 candidates, 186 capacity, 0 extendable (0.23s)
Level 3 parent 1287/1782: 2297 candidates, 186 capacity, 0 extendable (0.23s)
Level 3 parent 1288/1782: 2576 candidates, 444 capacity, 0 extendable (0.23s)
Level 3 parent 1289/1782: 2738 candidates, 275 capacity, 0 extendable (0.23s)
Level 3 parent 1290/1782: 2285 candidates, 787 capacity, 0 extendable (0.34s)
Level 3 parent 1291/1782: 486 candidates, 194 capacity, 0 extendable (0.25s)
Level 3 parent 1292/1782: 2417 candidates, 522 capacity, 0 extendable (0.26s)
Level 3 parent 1293/1782: 617 candidates, 303 capacity, 0 extendable (0.26s)
Level 3 parent 1294/1782: 2287 candidates, 559 capacity, 0 extendable (0.28s)
Level 3 parent 1295/1782: 2261 candidates, 434 capacity, 0 extendable (0.28s)
Level 3 parent 1296/1782: 2662 candidates, 967 capacity, 0 extendable (0.37s)
Level 3 parent 1297/1782: 2432 candidates, 542 capacity, 0 extendable (0.26s)
Level 3 parent 1298/1782: 2200 candidates, 312 capacity, 0 extendable (0.22s)
Level 3 parent 1299/1782: 2661 candidates, 540 capacity, 0 extendable (0.34s)
Level 3 parent 1300/1782: 2532 candidates, 578 capacity, 0 extendable (0.30s)
Level 3 parent 1301/1782: 590 candidates, 267 capacity, 0 extendable (0.25s)
Level 3 parent 1302/1782: 2333 candidates, 242 capacity, 0 extendable (0.23s)
Level 3 parent 1303/1782: 2592 candidates, 397 capacity, 0 extendable (0.23s)
Level 3 parent 1304/1782: 2666 candidates, 1127 capacity, 0 extendable (0.36s)
Level 3 parent 1305/1782: 2126 candidates, 203 capacity, 0 extendable (0.23s)
Level 3 parent 1306/1782: 620 candidates, 237 capacity, 0 extendable (0.22s)
Level 3 parent 1307/1782: 2197 candidates, 416 capacity, 0 extendable (0.23s)
